,Rank,isIP,isValid,Domain_reg_len,is@,isRedirect,haveDash,SubDomain,Domain_http,LongURL,TinyURL,Label
38647,0,0,1,0,0,0,0,1,0,0,1,0
38648,0,0,1,0,0,0,0,1,0,0,0,0
38649,1,0,0,1,0,0,0,1,0,1,0,1
38650,1,0,1,0,0,0,0,0,0,1,0,1
38651,0,0,1,0,0,0,0,0,0,0,1,1
38652,1,0,0,1,0,0,1,1,0,1,0,1
38653,1,0,1,0,0,0,1,1,0,1,0,1
38654,1,0,1,0,0,0,0,0,0,0,0,0
38655,0,0,1,0,0,0,1,1,0,1,0,1
38656,0,0,1,0,0,0,0,1,0,0,0,0
38657,0,0,1,0,0,0,0,1,0,0,0,1
38658,1,0,0,1,0,0,0,1,0,1,0,1
38659,1,0,0,1,0,0,0,0,0,0,0,1
38660,0,0,1,0,0,0,0,1,0,0,0,0
38661,0,0,0,1,0,0,0,1,0,0,0,0
38662,1,0,1,0,0,0,0,0,0,1,0,0
38663,1,0,0,1,0,0,0,0,0,0,0,1
38664,1,0,0,1,0,0,0,0,0,0,0,0
38665,0,0,1,0,0,0,0,1,0,0,0,0
38666,1,0,0,1,0,0,0,1,0,1,0,1
38667,0,0,1,0,0,0,0,0,0,0,0,1
38668,0,0,1,0,0,0,0,0,0,0,0,0
38669,1,0,0,1,0,0,0,1,0,0,0,1
38670,1,0,1,0,0,0,0,1,0,1,0,1
38671,1,0,1,0,0,0,0,0,0,0,1,0
38672,1,0,1,0,0,0,0,1,0,0,1,0
38673,0,0,1,0,0,0,1,1,0,1,0,1
38674,1,0,1,0,0,0,0,1,0,1,0,1
38675,1,0,0,1,0,0,0,0,0,0,0,0
38676,1,0,0,1,0,0,1,1,0,1,0,1
38677,0,0,0,1,0,0,0,1,0,0,0,0
38678,0,0,0,1,0,0,0,0,0,1,0,0
38679,1,0,1,0,0,0,0,0,0,0,0,0
38680,1,0,1,0,0,0,0,1,0,0,0,0
38681,1,0,1,0,0,0,0,0,0,1,0,1
38682,0,0,1,0,0,0,0,0,0,0,0,0
38683,0,0,1,0,0,0,1,1,0,1,0,1
38684,0,0,1,0,0,0,0,1,0,0,0,0
38685,1,0,1,0,0,0,0,1,0,0,0,0
38686,1,0,0,1,0,0,0,1,0,1,0,1
38687,1,0,1,0,0,0,0,0,0,0,0,0
38688,1,0,1,0,0,0,0,0,0,0,1,0
38689,1,0,1,0,0,0,0,0,0,0,0,0
38690,0,0,1,0,0,0,0,1,0,0,0,0
38691,1,0,0,1,0,0,0,0,0,0,0,0
38692,0,0,1,0,0,0,0,1,0,0,0,0
38693,1,0,1,0,0,0,1,1,0,0,0,1
38694,0,0,1,0,0,0,1,1,0,1,0,1
38695,1,0,0,1,0,0,0,1,0,1,0,1
38696,0,0,1,0,0,0,0,0,0,0,0,0
38697,0,0,1,0,0,0,0,1,0,0,0,0
38698,1,0,0,1,0,0,0,0,0,0,0,0
38699,0,0,0,1,0,0,0,0,0,0,0,0
38700,0,0,1,0,0,0,0,0,0,0,0,0
38701,1,0,1,0,0,0,0,1,0,1,0,1
38702,0,0,1,0,0,0,0,1,0,0,1,0
38703,1,0,0,1,0,0,1,1,0,1,0,1
38704,0,0,0,1,0,0,0,1,0,0,0,0
38705,1,0,0,1,0,0,1,1,0,1,0,1
38706,1,0,0,1,0,0,0,1,0,1,0,1
38707,1,0,1,0,0,0,0,0,0,0,0,0
38708,1,0,1,0,0,0,0,0,0,0,0,0
38709,0,0,1,0,0,0,0,1,0,0,0,0
38710,1,0,0,1,0,0,0,1,0,1,0,1
38711,0,0,0,1,0,0,0,1,0,0,0,0
38712,1,0,1,0,0,0,0,1,0,1,0,0
38713,1,0,1,0,0,0,1,1,0,0,0,0
38714,1,0,1,0,0,0,0,1,0,1,0,1
38715,1,0,1,0,0,0,1,0,0,1,1,1
38716,0,0,0,1,0,0,0,1,0,0,1,1
38717,0,0,0,1,0,0,0,0,0,1,0,0
38718,1,0,1,1,0,0,1,0,0,0,0,1
38719,1,0,0,1,0,0,0,1,0,1,0,1
38720,1,0,0,1,0,0,0,0,0,1,0,1
38721,1,0,1,0,0,0,1,1,0,1,0,1
38722,1,0,0,1,0,0,1,1,0,1,0,1
38723,0,0,1,0,0,0,0,0,0,0,0,0
38724,1,0,0,1,0,0,0,1,0,0,0,0
38725,0,0,1,0,0,0,0,0,0,0,0,0
38726,0,0,0,1,0,0,0,1,0,0,1,0
38727,0,0,1,0,0,0,0,0,0,0,0,0
38728,0,0,1,0,0,0,1,1,0,1,0,1
38729,1,0,0,1,0,0,1,0,0,0,0,1
38730,0,0,1,0,0,0,0,1,0,0,0,0
38731,1,0,1,0,0,0,0,1,0,0,0,0
38732,1,0,1,0,0,0,0,0,0,0,0,1
38733,1,0,0,1,0,0,0,1,0,1,0,1
38734,1,0,0,1,0,0,0,0,0,1,0,1
38735,1,0,1,0,0,0,0,0,0,1,0,0
38736,1,0,0,1,0,0,0,0,0,1,0,1
38737,1,0,1,0,0,0,0,1,0,1,0,0
38738,0,0,0,1,0,0,0,1,0,0,0,0
38739,0,0,0,1,0,0,0,0,0,1,0,0
38740,0,0,0,1,0,0,0,1,0,0,0,0
38741,1,0,0,1,0,0,0,1,0,1,0,1
38742,1,0,1,0,0,0,0,1,0,1,0,1
38743,0,0,0,1,0,0,0,1,0,0,0,0
38744,1,0,0,1,0,0,0,1,0,0,0,0
38745,1,0,1,0,0,0,0,1,0,1,0,1
38746,0,0,1,0,0,0,0,0,0,0,0,0
38747,0,0,1,0,0,0,0,1,0,1,0,1
38748,1,0,1,0,0,0,0,0,0,0,1,0
38749,0,0,1,0,0,0,0,0,0,0,1,0
38750,0,0,0,1,0,0,0,0,0,0,0,0
38751,0,0,1,0,0,0,0,1,0,0,0,0
38752,1,0,1,0,0,0,0,0,0,0,0,0
38753,1,0,0,1,0,0,0,1,0,1,0,1
38754,0,0,1,0,0,0,1,1,0,1,0,1
38755,1,0,1,0,0,0,0,0,0,1,0,1
38756,1,0,1,0,0,0,0,1,0,0,0,1
38757,0,0,1,0,0,0,0,0,0,0,0,0
38758,1,0,0,1,0,0,1,1,0,1,1,1
38759,0,0,0,1,0,0,0,1,0,1,0,0
38760,0,0,0,1,0,0,0,0,0,1,0,0
38761,1,0,0,1,0,0,0,0,0,1,0,1
38762,1,0,0,1,0,0,0,0,0,0,0,1
38763,0,0,1,0,0,0,0,0,0,0,0,0
38764,1,0,1,0,0,0,0,0,0,0,0,1
38765,0,0,1,0,0,0,0,1,0,0,0,0
38766,1,0,1,0,0,0,0,0,0,0,0,1
38767,1,0,1,0,0,0,0,1,0,0,0,0
38768,1,0,0,1,0,0,1,1,0,0,0,1
38769,1,0,1,0,0,0,0,0,0,1,0,1
38770,1,0,1,0,0,0,0,0,0,1,0,1
38771,0,0,1,0,0,0,0,1,0,0,0,0
38772,0,0,1,0,0,0,0,0,0,0,0,0
38773,1,0,1,0,0,0,0,1,0,1,0,0
38774,1,0,1,0,0,0,0,1,0,0,0,1
38775,1,0,0,1,0,0,0,0,0,0,0,0
38776,1,0,1,0,0,0,0,0,0,1,0,1
38777,1,0,0,1,0,0,0,1,0,0,0,1
38778,1,0,0,1,0,0,0,0,0,1,0,1
38779,0,0,1,0,0,0,0,0,0,0,0,0
38780,1,0,0,1,0,0,1,1,0,1,0,1
38781,1,0,0,1,0,0,1,1,0,0,0,1
38782,0,0,1,0,0,0,0,0,0,0,0,1
38783,1,0,1,0,0,1,0,0,0,0,0,1
38784,1,0,0,1,0,0,0,1,0,0,0,0
38785,0,0,1,0,0,0,0,1,0,0,1,0
38786,0,0,0,1,0,0,0,1,0,0,0,1
38787,0,0,1,0,0,0,0,0,0,0,0,0
38788,1,0,0,1,0,0,1,1,0,0,0,1
38789,1,0,1,0,0,0,0,1,0,1,0,1
38790,1,0,0,1,0,0,0,0,0,0,0,1
38791,1,0,1,0,0,0,0,1,0,1,0,1
38792,0,0,1,0,0,0,0,0,0,0,0,0
38793,1,0,0,1,0,0,0,1,0,1,0,1
38794,0,0,1,0,0,0,1,1,0,1,0,1
38795,1,0,1,0,0,0,0,1,0,0,0,0
38796,1,0,0,1,0,0,0,1,0,0,0,1
38797,1,0,0,1,0,0,0,0,0,1,0,1
38798,1,0,1,0,0,0,0,0,0,0,0,0
38799,0,0,1,0,0,0,0,1,0,0,0,1
38800,1,0,0,1,0,0,0,0,0,1,0,1
38801,0,0,1,0,0,0,0,1,0,1,0,0
38802,0,0,0,1,0,0,0,0,0,0,0,0
38803,0,0,1,0,0,0,0,1,0,1,0,1
38804,1,0,1,0,0,0,0,1,0,0,0,0
38805,0,0,0,1,0,0,0,0,0,0,0,0
38806,0,0,1,0,0,0,0,1,0,0,0,0
38807,1,0,1,0,0,0,0,1,0,1,0,1
38808,1,0,1,0,0,0,0,0,0,0,0,0
38809,1,0,1,0,0,0,0,0,0,0,0,0
38810,1,0,0,1,0,0,0,0,0,0,0,0
38811,1,0,0,1,0,0,0,1,0,0,0,0
38812,1,0,0,1,0,0,0,0,0,1,0,1
38813,1,0,0,1,0,0,0,0,0,1,0,1
38814,1,0,1,0,0,0,0,0,0,0,0,0
38815,1,0,0,1,0,0,1,1,0,0,0,1
38816,1,0,1,0,0,0,0,1,0,1,0,1
38817,1,0,1,0,0,0,0,1,0,0,0,1
38818,0,0,1,0,0,0,0,1,0,1,0,0
38819,1,0,1,0,0,0,0,1,0,0,0,0
38820,1,0,0,1,0,0,0,0,0,1,0,1
38821,0,0,1,0,0,0,0,0,0,1,0,0
38822,1,0,0,1,0,1,1,0,0,0,0,1
38823,1,0,0,1,0,0,0,1,0,0,0,1
38824,0,0,0,1,0,0,0,1,0,0,0,0
38825,1,0,0,1,0,0,1,1,0,1,0,1
38826,0,0,0,1,0,0,0,0,0,0,0,0
38827,1,0,1,0,0,0,0,1,0,0,0,1
38828,1,0,0,1,0,0,1,1,0,1,1,1
38829,0,0,1,0,0,0,0,1,0,0,0,0
38830,1,0,1,0,0,0,0,0,0,0,0,0
38831,1,0,1,0,0,0,0,0,0,0,0,1
38832,1,0,1,0,0,0,1,0,0,0,0,0
38833,0,0,0,1,0,0,0,0,0,0,0,0
38834,1,0,0,1,0,0,1,1,0,0,0,0
38835,0,0,1,0,0,0,0,1,0,0,0,0
38836,1,0,1,0,0,0,0,0,0,0,1,0
38837,1,0,0,1,0,0,0,1,0,0,0,0
38838,1,0,0,1,0,0,0,0,0,0,0,1
38839,1,0,0,1,0,0,0,1,0,0,0,0
38840,0,0,1,0,0,0,0,0,0,0,0,0
38841,1,0,1,0,0,0,0,0,0,1,0,1
38842,0,0,1,0,0,0,0,1,0,1,1,0
38843,1,0,1,0,0,0,0,0,0,0,0,0
38844,1,0,1,0,0,0,0,1,0,0,0,1
38845,1,0,0,1,0,0,0,1,0,1,0,1
38846,1,0,0,1,0,0,0,0,0,0,0,1
38847,0,0,1,0,0,0,0,0,0,0,0,0
38848,1,0,0,1,0,0,0,1,0,0,0,1
38849,0,0,1,0,0,0,0,1,0,1,0,0
38850,1,0,0,1,0,0,0,1,0,1,0,1
38851,1,0,1,0,0,0,0,0,0,0,0,0
38852,1,0,1,0,0,0,0,1,0,0,0,0
38853,1,0,1,0,0,0,0,1,0,0,0,0
38854,0,0,1,0,0,0,0,1,0,0,0,0
38855,1,0,0,1,0,0,0,0,0,1,0,1
38856,1,0,0,1,0,0,0,0,0,0,0,0
38857,1,0,0,1,0,0,0,0,0,1,0,1
38858,0,0,1,0,0,0,0,1,0,1,0,0
38859,0,0,1,0,0,0,0,0,0,0,0,0
38860,1,0,1,0,0,0,0,0,0,0,0,0
38861,1,0,0,1,0,0,0,1,0,1,0,1
38862,1,0,0,1,0,0,0,0,0,1,0,1
38863,1,0,0,1,0,0,1,1,0,1,0,1
38864,0,0,1,0,0,0,0,0,0,0,0,1
38865,1,0,1,0,0,0,0,0,0,0,0,0
38866,1,0,1,0,0,0,0,0,0,0,0,0
38867,0,0,0,1,0,0,0,0,0,0,0,0
38868,1,0,1,0,0,0,0,0,0,0,1,0
38869,1,0,0,1,0,0,0,0,0,0,0,1
38870,0,0,0,1,0,0,0,0,0,1,0,0
38871,1,0,1,0,0,0,0,0,0,0,0,0
38872,0,0,1,0,0,0,0,0,0,0,0,0
38873,1,0,0,1,0,0,0,0,0,0,0,0
38874,0,0,1,0,0,0,0,0,0,0,0,0
38875,1,0,0,1,0,0,1,0,0,0,0,1
38876,1,0,1,0,0,0,0,1,0,0,0,0
38877,1,0,1,0,0,0,0,1,0,1,0,1
38878,0,0,1,0,0,0,0,1,0,0,0,0
38879,1,0,0,1,0,0,0,1,0,1,0,1
38880,1,0,0,1,0,0,0,1,0,0,0,0
38881,1,0,1,0,0,0,0,1,0,1,0,1
38882,1,0,1,0,0,0,1,1,0,0,0,0
38883,0,0,1,0,0,0,0,0,0,0,0,0
38884,1,0,1,0,0,0,0,0,0,0,0,0
38885,1,0,1,0,0,0,0,1,0,1,1,1
38886,1,0,1,0,0,0,0,1,0,0,0,0
38887,1,0,0,1,0,0,0,1,0,1,0,1
38888,1,0,1,0,0,0,0,0,0,1,0,1
38889,1,0,0,1,0,0,0,0,0,1,0,1
38890,1,0,0,1,0,0,0,1,0,0,0,1
38891,1,0,0,1,0,0,0,0,0,0,0,0
38892,0,0,0,1,0,0,0,0,0,0,0,0
38893,0,0,1,0,0,0,0,0,0,0,0,0
38894,0,0,1,0,0,0,0,0,0,0,1,1
38895,0,0,1,0,0,0,0,0,0,0,0,0
38896,0,0,1,0,0,0,1,1,0,1,0,1
38897,1,0,0,1,0,0,0,0,0,0,0,0
38898,1,0,1,0,0,0,0,0,0,1,0,1
38899,0,0,1,0,0,0,0,0,0,0,0,0
38900,1,0,0,1,0,0,1,0,0,0,0,1
38901,1,0,1,0,0,0,0,1,0,1,0,1
38902,1,0,0,1,0,0,1,1,0,0,0,1
38903,0,0,1,0,0,0,0,1,0,0,1,0
38904,1,0,1,1,0,0,1,1,0,1,0,1
38905,1,0,1,0,0,0,1,1,0,1,0,1
38906,0,0,1,0,0,0,0,1,0,1,0,1
38907,0,0,1,0,0,0,0,0,0,0,0,0
38908,0,0,1,0,0,0,0,1,0,0,0,0
38909,0,0,1,0,0,0,0,0,0,0,0,0
38910,1,0,0,1,0,0,0,0,0,0,0,1
38911,1,0,0,1,0,0,0,1,0,0,0,0
38912,1,0,0,1,1,0,0,1,0,1,0,1
38913,1,0,0,1,0,0,0,1,0,1,0,1
38914,1,0,1,0,0,0,0,0,0,1,1,1
38915,1,0,0,1,0,0,0,1,0,0,0,1
38916,1,0,1,0,0,0,0,1,0,1,0,1
38917,1,0,0,1,0,0,0,1,0,0,0,0
38918,1,0,0,1,0,0,0,0,0,0,0,1
38919,1,0,0,1,0,0,0,0,0,1,0,1
38920,0,0,0,1,0,0,0,1,0,0,0,0
38921,1,0,1,0,0,0,0,1,0,1,0,1
38922,0,0,1,0,0,0,0,1,0,0,0,0
38923,1,0,0,1,0,0,0,1,0,1,0,1
38924,1,0,0,1,0,0,0,1,0,1,0,1
38925,1,0,0,1,0,0,0,1,0,1,0,1
38926,1,0,1,1,0,0,0,1,0,1,0,1
38927,1,0,0,1,0,0,1,1,0,1,0,1
38928,1,0,0,1,0,0,1,1,0,1,0,1
38929,1,0,0,1,0,0,0,0,0,0,0,0
38930,1,0,1,0,0,0,0,1,0,1,0,1
38931,0,0,0,1,0,0,0,1,0,0,0,0
38932,1,0,1,0,0,0,0,1,0,1,0,1
38933,0,0,1,0,0,0,0,0,0,0,0,0
38934,1,0,0,1,0,0,0,0,0,0,0,1
38935,1,0,0,1,0,0,0,0,0,0,0,1
38936,0,0,1,0,0,0,0,0,0,1,0,1
38937,1,0,0,1,0,0,0,1,0,1,0,1
38938,0,0,1,0,0,0,0,0,0,0,0,0
38939,1,0,0,1,0,0,1,0,0,1,0,1
38940,0,0,0,1,0,0,0,1,0,0,0,0
38941,1,0,0,1,0,0,0,1,0,0,0,1
38942,0,0,1,0,0,0,0,1,0,0,0,0
38943,1,0,0,1,0,0,0,1,0,1,0,1
38944,1,0,0,1,0,0,1,1,0,0,0,1
38945,1,0,0,1,0,0,0,1,0,1,0,1
38946,1,0,1,0,0,0,0,0,0,0,0,0
38947,0,0,0,1,0,0,0,0,0,0,0,0
38948,1,0,0,1,0,0,0,0,0,0,0,0
38949,1,0,1,0,0,0,0,0,0,0,1,0
38950,0,0,0,1,0,0,0,1,0,0,0,0
38951,1,0,1,0,0,0,1,1,0,1,1,1
38952,0,0,0,1,0,0,1,0,0,0,0,0
38953,0,0,1,0,0,0,0,0,0,0,0,1
38954,0,0,1,0,0,0,0,0,0,0,1,0
38955,0,0,1,0,0,0,0,0,0,0,0,0
38956,1,0,0,1,0,0,0,0,0,0,0,1
38957,1,0,0,1,0,0,0,1,0,0,0,0
38958,0,0,1,0,0,0,0,1,0,0,0,0
38959,1,0,1,0,0,0,0,0,0,0,0,0
38960,0,0,0,1,0,0,0,1,0,1,0,0
38961,1,0,1,1,0,0,0,1,0,1,0,1
38962,1,0,1,0,0,0,0,1,0,0,0,1
38963,1,0,1,0,0,0,0,0,0,0,0,0
38964,1,0,0,1,0,0,1,1,0,1,0,1
38965,1,0,0,1,0,0,0,0,0,0,0,1
38966,0,0,0,1,0,0,0,1,0,0,0,0
38967,1,0,0,1,0,0,0,1,0,0,0,0
38968,0,0,0,1,0,0,0,0,0,0,0,0
38969,1,0,0,1,0,0,0,1,0,0,0,1
38970,1,0,0,1,0,0,0,0,0,0,0,0
38971,0,0,1,0,0,0,0,1,0,0,1,0
38972,1,0,0,1,0,0,0,0,0,0,1,1
38973,1,0,1,0,0,0,0,1,0,0,0,0
38974,1,0,0,1,0,0,0,1,0,0,0,0
38975,1,0,0,1,0,0,0,1,0,0,0,1
38976,1,0,1,0,0,0,0,1,0,1,0,1
38977,1,0,1,0,0,0,0,1,0,1,0,1
38978,1,0,0,1,0,0,0,0,0,1,0,1
38979,1,0,0,1,0,0,0,0,0,0,0,0
38980,1,0,1,0,0,0,0,1,0,0,0,0
38981,1,0,1,0,0,0,1,1,0,1,0,1
38982,0,0,1,0,0,0,0,0,0,0,0,0
38983,1,0,0,1,0,0,0,1,0,0,0,0
38984,1,0,1,0,0,0,0,0,0,0,0,0
38985,1,0,0,1,0,0,1,1,0,1,0,1
38986,0,0,0,1,0,0,0,0,0,0,0,0
38987,1,0,0,1,0,0,1,1,0,1,0,1
38988,1,0,1,0,0,0,0,1,0,0,0,0
38989,0,0,1,0,0,0,0,0,0,0,0,0
38990,1,0,1,0,0,0,0,0,0,0,0,0
38991,1,0,0,1,0,0,0,1,0,1,0,1
38992,1,0,1,0,0,0,0,0,0,0,0,0
38993,1,0,0,1,0,0,0,1,0,0,0,0
38994,1,0,1,0,0,0,0,0,0,1,0,0
38995,1,0,1,0,0,0,0,0,0,1,0,0
38996,0,0,1,0,0,0,0,0,0,1,0,1
38997,1,0,1,0,0,0,0,0,0,1,0,1
38998,1,0,1,0,0,0,0,1,0,0,0,1
38999,1,0,1,0,0,0,0,1,0,0,0,0
39000,1,0,1,0,0,0,0,0,0,1,0,1
39001,0,0,1,0,0,0,0,1,0,0,0,0
39002,0,0,1,0,0,0,0,0,0,0,0,0
39003,1,0,1,0,0,0,0,1,0,1,0,1
39004,1,0,1,0,0,0,0,1,0,1,0,1
39005,0,0,1,0,0,0,0,0,0,0,0,0
39006,1,0,1,0,0,0,0,1,0,1,0,1
39007,1,0,1,0,0,0,0,1,0,1,0,1
39008,1,0,0,1,0,0,0,1,0,0,0,0
39009,0,0,1,0,0,0,0,1,0,0,1,0
39010,1,0,0,1,0,0,0,1,0,1,0,1
39011,1,0,0,1,0,0,0,0,0,1,0,1
39012,0,0,1,0,0,0,0,1,0,0,1,0
39013,1,0,1,0,0,0,0,0,0,0,0,0
39014,1,0,0,1,0,0,0,0,0,1,0,1
39015,1,0,1,0,0,0,0,0,0,1,0,1
39016,1,0,1,0,0,0,0,0,0,0,0,0
39017,0,0,1,0,0,0,0,0,0,1,0,1
39018,0,0,0,1,0,0,0,1,0,0,0,0
39019,0,0,1,0,0,0,0,1,0,1,0,1
39020,1,0,1,0,0,0,1,0,0,0,0,0
39021,1,0,0,1,0,0,0,0,0,1,0,1
39022,1,0,1,0,0,0,0,1,0,0,0,0
39023,1,0,1,0,0,0,1,1,0,1,0,1
39024,0,0,0,1,0,0,0,0,0,1,0,0
39025,1,0,1,0,0,0,0,1,0,0,0,1
39026,1,0,0,1,0,0,0,0,0,0,0,1
39027,1,0,0,1,0,0,0,0,0,0,0,0
39028,0,0,1,0,0,0,0,0,0,0,0,0
39029,0,0,1,0,0,0,0,1,0,0,0,0
39030,1,0,0,1,0,0,0,1,0,1,0,1
39031,1,0,1,0,0,0,1,1,0,0,0,1
39032,1,0,1,0,0,0,0,0,0,0,0,0
39033,0,0,1,0,0,0,0,1,0,0,0,0
39034,1,0,0,1,0,0,1,0,0,1,0,1
39035,1,0,0,1,0,0,0,1,0,0,0,0
39036,1,0,1,0,0,0,0,0,0,0,0,0
39037,1,0,0,1,0,0,0,1,0,0,0,0
39038,1,0,0,1,0,0,0,1,0,1,0,1
39039,1,0,0,1,0,0,0,1,0,1,0,1
39040,0,0,1,0,0,0,0,1,0,0,0,0
39041,0,0,0,1,0,0,0,0,0,0,0,1
39042,1,0,0,1,0,0,0,1,0,0,0,0
39043,1,0,1,0,0,0,0,0,0,0,0,1
39044,0,0,0,1,0,0,0,1,0,1,0,0
39045,1,0,1,0,0,0,0,1,0,1,0,1
39046,1,0,1,0,0,0,0,1,0,1,0,1
39047,0,0,1,0,0,0,0,0,0,0,0,0
39048,1,0,1,0,0,0,0,0,0,0,0,0
39049,0,0,1,0,0,0,0,1,0,0,1,0
39050,1,0,1,0,0,0,0,0,0,1,0,1
39051,0,0,0,1,0,0,0,1,0,0,0,0
39052,0,0,0,1,0,0,0,0,0,0,0,0
39053,0,0,1,0,0,0,0,0,0,1,0,0
39054,0,0,1,0,0,0,0,1,0,0,0,1
39055,0,0,1,0,0,0,0,0,0,0,0,0
39056,1,0,1,0,0,0,0,0,0,0,0,0
39057,1,0,1,0,0,0,0,1,0,0,0,0
39058,0,0,0,1,0,0,0,0,0,0,0,0
39059,0,0,1,0,0,0,0,0,0,0,1,0
39060,1,0,0,1,0,0,0,1,0,0,1,1
39061,0,0,1,0,0,0,0,1,0,0,0,0
39062,0,0,0,1,0,0,0,1,0,0,0,0
39063,0,0,1,0,0,0,0,1,0,0,0,1
39064,0,0,0,1,0,0,0,1,0,0,0,0
39065,1,0,0,1,0,0,0,1,0,0,0,1
39066,1,0,1,0,0,0,0,1,0,0,1,0
39067,1,0,0,1,0,0,0,1,0,0,0,0
39068,1,0,1,0,0,0,0,0,0,0,1,0
39069,1,0,0,1,0,0,0,1,0,1,0,1
39070,0,0,1,0,0,0,0,0,0,0,0,0
39071,1,0,1,0,0,0,0,1,0,1,0,1
39072,1,0,0,1,0,0,1,0,0,0,0,1
39073,1,0,1,0,0,0,0,1,0,1,0,1
39074,0,0,1,0,0,0,0,1,0,0,0,1
39075,1,0,1,0,0,0,0,0,0,1,0,1
39076,0,0,1,0,0,0,0,0,0,0,0,1
39077,1,0,0,1,0,0,1,1,0,1,1,1
39078,1,0,0,1,0,0,0,0,0,0,0,1
39079,1,0,0,1,0,0,0,1,0,1,0,1
39080,0,0,0,1,0,0,0,1,0,1,0,0
39081,1,0,1,0,0,1,0,0,0,1,1,1
39082,1,0,0,1,0,0,0,0,0,0,0,0
39083,1,0,1,0,0,0,1,1,0,1,0,1
39084,1,0,0,1,0,0,1,1,0,0,0,0
39085,1,0,0,1,0,0,0,1,0,0,0,0
39086,1,0,0,1,0,0,0,1,0,0,0,0
39087,1,0,0,1,0,0,0,1,0,1,0,1
39088,0,0,1,0,0,0,0,1,0,0,0,0
39089,1,0,0,1,0,0,0,1,0,0,0,1
39090,1,0,1,0,0,0,0,0,0,1,0,1
39091,1,0,1,0,0,0,0,0,0,0,0,0
39092,0,0,0,1,0,0,0,1,0,1,0,0
39093,1,0,0,1,0,0,1,1,0,0,0,1
39094,0,0,1,0,0,0,1,1,0,1,0,1
39095,0,0,0,1,0,0,0,0,0,0,0,0
39096,0,0,1,0,0,0,0,1,0,0,0,0
39097,1,0,0,1,0,0,1,1,0,0,0,1
39098,0,0,1,0,0,0,0,1,0,0,0,0
39099,1,0,1,0,0,0,0,0,0,0,0,1
39100,1,0,0,1,0,0,0,1,0,0,0,0
39101,1,0,0,1,0,0,0,0,0,0,0,0
39102,1,0,1,0,0,0,0,1,0,1,1,1
39103,1,0,0,1,0,0,0,1,0,1,1,1
39104,1,0,0,1,0,0,1,0,0,0,0,1
39105,1,0,0,1,0,0,0,0,0,1,0,1
39106,0,0,1,0,0,0,0,0,0,0,0,0
39107,1,0,0,1,0,0,0,0,0,1,0,1
39108,0,0,1,0,0,0,0,0,0,0,0,0
39109,1,0,1,0,0,0,0,0,0,0,0,1
39110,1,0,1,0,0,0,0,0,0,1,0,1
39111,0,0,1,0,0,0,0,1,0,0,0,0
39112,1,0,0,1,0,0,0,0,0,0,0,0
39113,1,0,1,0,0,0,0,0,0,0,0,1
39114,1,0,0,1,0,0,0,0,0,0,0,1
39115,1,0,1,0,0,0,1,1,0,1,0,1
39116,0,0,1,0,0,0,0,0,0,0,0,0
39117,1,0,0,1,0,0,0,0,0,0,0,0
39118,0,0,1,0,0,0,0,1,0,0,0,0
39119,1,0,0,1,0,0,0,1,0,1,0,0
39120,1,0,0,1,0,0,1,1,0,1,0,1
39121,0,0,0,1,0,0,0,1,0,0,0,0
39122,1,0,0,1,0,0,1,0,0,0,0,1
39123,1,0,0,1,0,0,0,1,0,0,1,1
39124,1,0,1,0,0,0,0,1,0,0,0,0
39125,1,0,1,0,0,0,0,1,0,0,0,0
39126,0,0,1,0,0,0,0,0,0,0,0,0
39127,1,0,1,0,0,0,0,0,0,1,0,0
39128,1,0,0,1,0,0,1,0,0,1,0,1
39129,0,0,1,0,0,0,0,1,0,0,0,0
39130,0,0,0,1,0,0,0,1,0,0,0,0
39131,0,0,0,1,0,0,0,0,0,0,0,0
39132,1,0,1,0,0,0,0,1,0,1,1,1
39133,1,0,0,1,0,0,0,0,0,0,0,1
39134,0,0,1,0,0,0,0,0,0,1,0,0
39135,1,0,0,1,0,0,1,1,0,0,0,1
39136,1,0,1,0,0,0,0,1,0,1,0,1
39137,1,0,1,0,0,0,0,0,0,0,0,0
39138,1,0,0,1,0,0,1,1,0,1,0,1
39139,1,0,1,0,0,0,0,1,0,1,0,1
39140,1,0,0,1,0,0,0,0,0,0,0,1
39141,0,0,0,1,0,0,0,1,0,1,0,1
39142,1,0,0,1,0,0,1,1,0,1,0,1
39143,1,0,1,0,0,0,1,0,0,0,1,0
39144,1,0,0,1,0,0,0,1,0,0,0,0
39145,1,0,1,0,0,0,0,1,0,0,0,0
39146,1,0,1,0,0,0,0,1,0,1,0,1
39147,1,0,0,1,0,0,1,1,0,0,0,1
39148,0,0,1,0,0,0,0,0,0,1,0,0
39149,0,0,1,0,0,0,0,1,0,0,1,0
39150,0,0,0,1,0,0,0,0,0,0,0,0
39151,1,0,0,1,0,0,0,1,0,0,0,0
39152,1,0,0,1,0,0,0,1,0,1,0,1
39153,1,0,0,1,0,0,0,0,0,0,0,1
39154,1,0,0,1,0,0,0,1,0,1,0,1
39155,1,0,0,1,0,0,0,0,0,1,0,1
39156,1,0,1,0,0,0,1,0,0,0,0,1
39157,1,0,0,1,0,0,0,0,0,0,0,1
39158,1,0,0,1,0,0,0,1,0,1,0,1
39159,1,0,1,0,0,0,0,1,0,1,0,1
39160,1,0,0,1,0,0,0,1,0,0,0,1
39161,1,0,0,1,0,0,1,1,0,0,0,1
39162,1,0,1,0,0,0,0,0,0,1,0,1
